timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
1663851502888.0,-0.7512207,-0.09942627,-0.6189575,1.0,-0.6875,-0.265625,Respeck,Lying down left,7,s1828233,,Respeck_s1828233_Lying down left_22-09-2022_13-58-53
1663851502919.0,-0.7583008,-0.11187744,-0.68536377,-1.28125,-1.515625,0.046875,Respeck,Lying down left,7,s1828233,,Respeck_s1828233_Lying down left_22-09-2022_13-58-53
1663851502951.0,-0.75268555,-0.10699463,-0.63848877,-0.578125,1.234375,-0.5,Respeck,Lying down left,7,s1828233,,Respeck_s1828233_Lying down left_22-09-2022_13-58-53
1663851503000.0,-0.75683594,-0.121398926,-0.65704346,0.234375,-0.953125,-0.203125,Respeck,Lying down left,7,s1828233,,Respeck_s1828233_Lying down left_22-09-2022_13-58-53
1663851503032.0,-0.75927734,-0.09454346,-0.6565552,-0.3125,-0.5625,-0.625,Respeck,Lying down left,7,s1828233,,Respeck_s1828233_Lying down left_22-09-2022_13-58-53
1663851503083.0,-0.76049805,-0.101135254,-0.6602173,-0.25,-0.421875,0.265625,Respeck,Lying down left,7,s1828233,,Respeck_s1828233_Lying down left_22-09-2022_13-58-53
1663851503131.0,-0.7661133,-0.11578369,-0.63848877,0.0,0.203125,0.015625,Respeck,Lying down left,7,s1828233,,Respeck_s1828233_Lying down left_22-09-2022_13-58-53
1663851503180.0,-0.74731445,-0.105773926,-0.66290283,0.484375,-0.953125,-0.078125,Respeck,Lying down left,7,s1828233,,Respeck_s1828233_Lying down left_22-09-2022_13-58-53
1663851503197.0,-0.75561523,-0.10699463,-0.6577759,-0.453125,-0.3125,0.125,Respeck,Lying down left,7,s1828233,,Respeck_s1828233_Lying down left_22-09-2022_13-58-53
1663851503245.0,-0.7541504,-0.117248535,-0.6577759,0.265625,0.21875,0.09375,Respeck,Lying down left,7,s1828233,,Respeck_s1828233_Lying down left_22-09-2022_13-58-53
1663851503277.0,-0.7573242,-0.10626221,-0.6585083,-0.34375,-0.078125,-0.46875,Respeck,Lying down left,7,s1828233,,Respeck_s1828233_Lying down left_22-09-2022_13-58-53
1663851503329.0,-0.7602539,-0.105041504,-0.66412354,0.15625,0.046875,0.140625,Respeck,Lying down left,7,s1828233,,Respeck_s1828233_Lying down left_22-09-2022_13-58-53
1663851503358.0,-0.7553711,-0.10479736,-0.6592407,-0.40625,-0.015625,-0.25,Respeck,Lying down left,7,s1828233,,Respeck_s1828233_Lying down left_22-09-2022_13-58-53
1663851503395.0,-0.75805664,-0.10992432,-0.6548462,-0.46875,0.015625,-0.109375,Respeck,Lying down left,7,s1828233,,Respeck_s1828233_Lying down left_22-09-2022_13-58-53
1663851503440.0,-0.7583008,-0.10675049,-0.6626587,-0.1875,0.171875,0.15625,Respeck,Lying down left,7,s1828233,,Respeck_s1828233_Lying down left_22-09-2022_13-58-53
1663851503475.0,-0.76123047,-0.10479736,-0.64630127,-0.140625,0.15625,-0.09375,Respeck,Lying down left,7,s1828233,,Respeck_s1828233_Lying down left_22-09-2022_13-58-53
1663851503504.0,-0.7495117,-0.10601807,-0.6836548,-1.609375,-0.375,-0.34375,Respeck,Lying down left,7,s1828233,,Respeck_s1828233_Lying down left_22-09-2022_13-58-53
1663851503552.0,-0.765625,-0.11090088,-0.6338501,2.578125,-0.46875,0.46875,Respeck,Lying down left,7,s1828233,,Respeck_s1828233_Lying down left_22-09-2022_13-58-53
1663851503601.0,-0.7453613,-0.10479736,-0.68585205,-2.703125,-1.0625,-0.84375,Respeck,Lying down left,7,s1828233,,Respeck_s1828233_Lying down left_22-09-2022_13-58-53
1663851503634.0,-0.7636719,-0.11968994,-0.6506958,-0.28125,1.03125,-0.171875,Respeck,Lying down left,7,s1828233,,Respeck_s1828233_Lying down left_22-09-2022_13-58-53
1663851503669.0,-0.7548828,-0.101867676,-0.6560669,-0.515625,-1.15625,-0.640625,Respeck,Lying down left,7,s1828233,,Respeck_s1828233_Lying down left_22-09-2022_13-58-53
1663851503715.0,-0.7624512,-0.09552002,-0.6519165,-0.765625,-0.28125,-0.078125,Respeck,Lying down left,7,s1828233,,Respeck_s1828233_Lying down left_22-09-2022_13-58-53
1663851503748.0,-0.7585449,-0.11383057,-0.6592407,-0.171875,-0.265625,0.296875,Respeck,Lying down left,7,s1828233,,Respeck_s1828233_Lying down left_22-09-2022_13-58-53
1663851503781.0,-0.7507324,-0.11187744,-0.65338135,1.171875,-0.171875,0.140625,Respeck,Lying down left,7,s1828233,,Respeck_s1828233_Lying down left_22-09-2022_13-58-53
1663851503829.0,-0.75512695,-0.097961426,-0.6602173,0.390625,-0.734375,0.234375,Respeck,Lying down left,7,s1828233,,Respeck_s1828233_Lying down left_22-09-2022_13-58-53
1663851503864.0,-0.7626953,-0.113342285,-0.66656494,-0.359375,0.0625,0.140625,Respeck,Lying down left,7,s1828233,,Respeck_s1828233_Lying down left_22-09-2022_13-58-53
1663851503912.0,-0.7536621,-0.11187744,-0.6519165,0.15625,0.328125,-0.1875,Respeck,Lying down left,7,s1828233,,Respeck_s1828233_Lying down left_22-09-2022_13-58-53
1663851503946.0,-0.75219727,-0.097961426,-0.65167236,-0.453125,-0.390625,-0.25,Respeck,Lying down left,7,s1828233,,Respeck_s1828233_Lying down left_22-09-2022_13-58-53
1663851504009.0,-0.7595215,-0.10308838,-0.6543579,-0.265625,-0.03125,0.0625,Respeck,Lying down left,7,s1828233,,Respeck_s1828233_Lying down left_22-09-2022_13-58-53
1663851504025.0,-0.7573242,-0.10870361,-0.6565552,-0.6875,0.21875,0.0,Respeck,Lying down left,7,s1828233,,Respeck_s1828233_Lying down left_22-09-2022_13-58-53
1663851504059.0,-0.7519531,-0.10284424,-0.6560669,-1.203125,0.203125,-0.265625,Respeck,Lying down left,7,s1828233,,Respeck_s1828233_Lying down left_22-09-2022_13-58-53
1663851504108.0,-0.7648926,-0.10357666,-0.65509033,-0.640625,0.015625,-0.625,Respeck,Lying down left,7,s1828233,,Respeck_s1828233_Lying down left_22-09-2022_13-58-53
1663851504144.0,-0.7404785,-0.11065674,-0.65167236,0.765625,0.265625,-0.515625,Respeck,Lying down left,7,s1828233,,Respeck_s1828233_Lying down left_22-09-2022_13-58-53
1663851504188.0,-0.7583008,-0.09625244,-0.6487427,-1.6875,0.5625,-0.671875,Respeck,Lying down left,7,s1828233,,Respeck_s1828233_Lying down left_22-09-2022_13-58-53
1663851504221.0,-0.7619629,-0.11553955,-0.6704712,0.96875,-0.875,0.46875,Respeck,Lying down left,7,s1828233,,Respeck_s1828233_Lying down left_22-09-2022_13-58-53
1663851504268.0,-0.75097656,-0.09869385,-0.6721802,-1.25,-0.5,-1.546875,Respeck,Lying down left,7,s1828233,,Respeck_s1828233_Lying down left_22-09-2022_13-58-53
1663851504302.0,-0.7619629,-0.12188721,-0.6397095,1.53125,0.90625,-0.25,Respeck,Lying down left,7,s1828233,,Respeck_s1828233_Lying down left_22-09-2022_13-58-53
1663851504334.0,-0.75756836,-0.09893799,-0.65582275,-0.578125,-1.21875,-1.328125,Respeck,Lying down left,7,s1828233,,Respeck_s1828233_Lying down left_22-09-2022_13-58-53
